date,username,to,replies,retweets,favorites,Sentiment,text,geo,mentions,hashtags,id,permalink
2020-04-11 19:55,6abcmatteo,6abc,0,0,1,Positive,"Our community never fails to inspire me! I got to meet these brilliant young women who were inches away from fighting on the front lines of this war with COVID-19. As students, they were forced out of hospitals where they were doing clinical rotations. See what happened next: https://twitter.com/6abc/status/1249049537395769344 …",,,,1.25E+18,https://twitter.com/6abcmatteo/status/1249063181143674881
2020-04-11 19:56,MollyMcCoy33,,0,0,0,Neutral,“We Signed Up for This!” — Student and Trainee Responses to the Covid-19 Pandemic | NEJM https://www.nejm.org/doi/full/10.1056/NEJMp2005234?query=featured_coronavirus#.XpIgqMu7PTE.twitter …,,#,#,1.25E+18,https://twitter.com/MollyMcCoy33/status/1249063552532578304
2020-04-11 20:00,BeautyTechy,,0,0,1,Neutral,"“A global economy in freefall, 1.52 billion students stuck at home, dramatic swells in domestic violence reports and healthcare systems overwhelmed by a single disease all portend vicious side-effects for women during the Covid-19 pandemic” https://www.theguardian.com/world/2020/apr/11/un-coronavirus-pandemic-gender-inequalities-women …",,,,1.25E+18,https://twitter.com/BeautyTechy/status/1249063910788845568
2020-04-11 20:00,chronicle,,0,5,16,Neutral,"Every semester, some students are in crisis. How should professors respond when they’re all in crisis at the same time? That’s one of many tough questions raised by the Covid-19 pandemic. https://chroni.cl/39Z5rHG",,,,1.25E+18,https://twitter.com/chronicle/status/1249064693047668737
2020-04-11 20:25,PiLambdaTheta,,0,0,0,Neutral,We have found that school leaders are focused on different priorities than what students are looking for during the #COVID19 outbreak. Visit http://PDKintl.org/COVID19-Resources … to delve deeper into our findings and get a copy of our brief to learn how to support your student's #SEL needs.pic.twitter.com/lubwDZTm1a,,#COVID19 #SEL,#COVID19 #SEL,1.25E+18,https://twitter.com/PiLambdaTheta/status/1249064805878595585
2020-04-11 20:30,LacrosseStevens,,1,2,17,Neutral,Our own ⁦ @coachpeluso⁩ speaks to HS Coaches and Students about working through COVID-19 Pandemic. Shoutout to ⁦ @JonGordon11 and #rememberthetitans ⁩ #goducks #collegelacrosse #jongordon https://www.facebook.com/110410617192586/posts/142055770694737/?d=n …,,#rememberthetitans #goducks #collegelacrosse #jongordon,#rememberthetitans #goducks #collegelacrosse #jongordon,1.25E+18,https://twitter.com/LacrosseStevens/status/1249071085280268295
2020-04-11 20:34,shanreedmason,ESTribune,0,0,9,Positive,I am so incredibly proud of this team. They put so much work into these vlogs and made sure to tell the authentic story of their experiences. I am so impressed. Check out how students are dealing with COVID-19: #COVID2019 #OnlineClasses #onlinelearning #journalismhttps://twitter.com/ESTribune/status/1249071819228770304 …,,#COVID2019 #OnlineClasses #onlinelearning #journalismhttps,#COVID219 #OnlineClasses #onlinelearning #journalismhttps,1.25E+18,https://twitter.com/shanreedmason/status/1249072327293161472
2020-04-11 20:40,SilversonRealty,,0,0,0,Neutral,COVID-19: College Student From New Rochelle Creates Ventilator Prototype https://dailyvoice.com/new-york/newrochelle/news/covid-19-college-student-from-new-rochelle-creates-ventilator-prototype/786234/#.XpIp1YTVBDA.twitter …,,#,#,1.25E+18,https://twitter.com/SilversonRealty/status/1249073364355948545
2020-04-11 20:42,AnneArundelCC,,0,0,2,Neutral,The AACC Foundation is grateful for the efforts of AACC students and alumni providing essential services during the COVID-19 outbreak and for the donors who have supported their academic journeys. https://www.youtube.com/watch?v=JHUkT1FDTv8 …,,,,1.25E+18,https://twitter.com/AnneArundelCC/status/1249074763206705153
2020-04-11 20:48,koll_jenny,,1,0,0,Neutral,"@oregonelections I’m a student who returned home to Oregon due to COVID-19, but my absentee ballot on the state elections site is slated to go to my temporary school address. I just updated my voter registration online, yet it still says my ballot will be mailed elsewhere. Help!",,,,1.25E+18,https://twitter.com/koll_jenny/status/1249075266606911488
2020-04-11 20:56,WilkesBaseball,wilkesbeacon,0,0,1,Neutral,"Let’s go Wilkes Athletics — 48 student-athletes to support in this year’s bracket! Wilkes Baseball might not be in the bracket due to COVID-19, but our players are excited to support their fellow Colonels! Fill out YOUR bracket in the article link! #BeaconAOTY2020https://twitter.com/wilkesbeacon/status/1249074037340463104 …",,#BeaconAOTY2020https,#BeaconAOTY22https,1.25E+18,https://twitter.com/WilkesBaseball/status/1249076919942987776
2020-04-11 20:59,PennMDForum,PennMedicine,0,0,0,Neutral,ICYMI earlier this week: Jen Siegel is a student at the Perelman School of Medicine and an artist @AnnalsofIM published her graphic! http://spr.ly/60171L3kT #covid19 https://twitter.com/PennMedicine/status/1247939771709755392 …,,#covid19,#covid19,1.25E+18,https://twitter.com/PennMDForum/status/1249078772831305729
2020-04-11 21:00,lightsailed,NYCSchools,0,0,0,Neutral,"NYC teachers, please remember we are here to help! We are offering FREE licenses to all students until the end of the school year. This means 6,000 titles all with embedded assessments. Please reach out for more information! #covid19 #edtechchat #NYCDOE #readlearngrowhttps://twitter.com/NYCSchools/status/1249063928598069249 …",,#covid19 #edtechchat #NYCDOE #readlearngrowhttps,#covid19 #edtechchat #NYCDOE #readlearngrowhttps,1.25E+18,https://twitter.com/lightsailed/status/1249079656424275969
2020-04-11 21:01,chronicle,,1,6,19,Neutral,What do you do when your student tests positive for Covid-19? Here’s advice for supporting sick students. https://chroni.cl/3e3T68a,,,,1.25E+18,https://twitter.com/chronicle/status/1249079787320152064
2020-04-11 21:02,DeborahCinkovi1,,0,0,0,Negative,"Why would the school stay open anyway? If all other schools are closed, due to the pandemic it would be logical to include this university?Even if no students had Covid 19, it is still putting those students at risk?That seems a bit unfair?Maybe thinking no refund to students?",,,,1.25E+18,https://twitter.com/DeborahCinkovi1/status/1249080186873602048
2020-04-11 21:09,ASMEbooks,,0,0,0,Neutral,"ASME is supporting the engineering community amid the #Covid19 crisis, by convening manufacturers; providing online resources for educators, students and parents; and offering the latest technical news. #tech #biotechhttps://lnkd.in/ezZPuak",,#Covid19 #tech #biotechhttps,#Covid19 #tech #biotechhttps,1.25E+18,https://twitter.com/ASMEbooks/status/1249080441233182721
2020-04-11 21:12,Medscape,,0,2,7,Positive,"The COVID-19 pandemic has created a new normal in medicine, even for med students and residents who aren't on the front lines. http://ms.spr.ly/6013T5DfH",,,,1.25E+18,https://twitter.com/Medscape/status/1249082041976700929
2020-04-11 21:14,xoxo_alishhaaa,,0,3,4,Negative,my favorite part of everything is how I’m a college student struggling with no means of extra cash because we weren’t included in the stimulus bill. Being a dependent on my parents taxes does not mean they pay for everything. #covid19,,#covid19,#covid19,1.25E+18,https://twitter.com/xoxo_alishhaaa/status/1249083026744762368
2020-04-11 21:17,EAB,,0,0,1,Neutral,"From offering campus spaces to medical centers to safely packing items students left behind, here's how institutions can use their campuses to assist in the COVID-19 response. #facilitiesmgmt #collegefacilitieshttps://bit.ly/2xdrahz",,#facilitiesmgmt #collegefacilitieshttps,#facilitiesmgmt #collegefacilitieshttps,1.25E+18,https://twitter.com/EAB/status/1249083307591163907
2020-04-11 21:22,RBHS_VPVA,,0,1,1,Neutral,"Office reminder during COVID-19: We are offering remote emotional support & counseling sessions via phone to students in need. If you have experienced harassment or violence & need assistance, call our office at 973-972-4636 or email vpva@rbhs.rutgers.edu #RBHSVPVA #RBHSSAAM20pic.twitter.com/yamGInBCoO",,#RBHSVPVA #RBHSSAAM20pic,#RBHSVPVA #RBHSSAAM2pic,1.25E+18,https://twitter.com/RBHS_VPVA/status/1249084198369009664
2020-04-11 21:26,MasonGross,,0,0,2,Positive,"We're happy to see how #MGSA students & alum #keepmakingart as we navigate COVID-19. Keep the examples coming! Visit https://zcu.io/KKYL to upload content to be featured in our ""Art in the Time of Coronavirus"" series. #RCommunity @rutgersalumnipic.twitter.com/CALf6OnJMz",,#MGSA #keepmakingart #RCommunity,#MGSA #keepmakingart #RCommunity,1.25E+18,https://twitter.com/MasonGross/status/1249085400615751681
2020-04-11 21:27,AFTunion,,0,3,11,Positive,AFT member Yolanda Fisher is on the cover of Time for her incredible work supporting students during the #COVID19 pandemic. Just last week she wrote this blog post. https://aftvoices.org/i-dont-want-any-child-to-go-hungry-while-schools-are-closed-463b15717dd9 …,,#COVID19,#COVID19,1.25E+18,https://twitter.com/AFTunion/status/1249086319889920000
2020-04-11 21:33,AmandaJ_media,,0,1,2,Neutral,YSU students in need of emergency financial assistance during the COVID-19 pandemic can reach out to the YSU COVID-19 Emergency Fund for additional support. https://www.thejambar.com/ysu-implements-covid-19-emergency-fund-for-students-in-need/ …,,,,1.25E+18,https://twitter.com/AmandaJ_media/status/1249086612895600645
2020-04-11 21:27,ConwayAlysa,,0,0,1,Neutral,"As Head Organizer for the COVID-19 Student Task Force, which helps students on resources and advocacy on issues surfaced from COVID-19, I will be joining Swipe Out Hunger, Max and Liz from Rise to discuss CARES and other resources. Join the conversation: https://lnkd.in/eBfUPSX",,,,1.25E+18,https://twitter.com/ConwayAlysa/status/1249086573628588034
2020-04-11 21:44,TeachersCollege,,0,4,8,Neutral,Want to participate in research on the impacts of #COVID19? TC clinical psychology student AnnaLaura W. McKowen & researchers from @CUEpidemiology of @ColumbiaMSPH are calling for participants. https://bit.ly/2XnbLpq,,#COVID19,#COVID19,1.25E+18,https://twitter.com/TeachersCollege/status/1249088083175366662
2020-04-11 21:48,IWV,,0,4,4,Negative,"Delivering continued education and support to students and families during this time will take cooperation, creativity and a heavy dose of pragmatism, not retreads of pre-crisis political debates. @InezFeltscher @lindseymburke #IWed #COVID19 https://bit.ly/3bbhzGZ",,#IWed #COVID19,#IWed #COVID19,1.25E+18,https://twitter.com/IWV/status/1249090851961217027
2020-04-11 21:50,3dKhamsa,,0,2,3,Neutral,"#iamessential Our educators have stepped up in these unprecedented times. As if they don’t already do enough, they’ve made the transition seamless. Thank you #teacher #education #covid19 #elearning #student #ohio #Morocco #hero #stayhome #nonprofit #donatepic.twitter.com/IKkbzphmJD",,#iamessential #teacher #education #covid19 #elearning #student #ohio #Morocco #hero #stayhome #nonprofit #donatepic,#iamessential #teacher #education #covid19 #elearning #student #ohio #Morocco #hero #stayhome #nonprofit #donatepic,1.25E+18,https://twitter.com/3dKhamsa/status/1249092026747977734
2020-04-11 21:54,ACCHSVikings,,0,2,35,Neutral,"#VikingProud Mr. Caprio, trained as a molecular biologist, is consulting with a local lab to assist in processing & detection of COVID-19 in patient samples. He applies the same scientific principles he teaches his ACCHS students & will share his lab experience with his class pic.twitter.com/o7jWSnn5rJ",,#VikingProud,#VikingProud,1.25E+18,https://twitter.com/ACCHSVikings/status/1249092564231376898
2020-04-11 22:00,TasteProf,NPR,0,6,14,Negative,It took 7 days to get ethics board approval for our online study on Covid19. The delay was annoying. Meanwhile a TX MD is experimenting on patients w/o consent or appropriate oversight. #Shameful From now on I will think of this when students ask why ethics oversight is needed. https://twitter.com/npr/status/1248946409556062208 …,,#Shameful,#Shameful,1.25E+18,https://twitter.com/TasteProf/status/1249093488563630080
2020-04-11 22:19,AFTunion,,1,0,1,Neutral,"We know that in the best of circumstances parents and teachers are collaborating on a daily basis. However, now in the times of #COVID-19, how can this cycle continue, especially with our most vulnerable students and families? https://actionnetwork.org/events/parents-and-teachers-grappling-with-covid-19-stress-some-strategies-moving-forward?Source=AFTtw …",,#COVID,#COVID,1.25E+18,https://twitter.com/AFTunion/status/1249094877670862850
2020-04-11 22:25,Shelia_Cotten,RonaldBerkowsky,0,0,2,Neutral,You should read my former PhD student’s critique of recent #resource #rationing related to #aging and #Ventilators during #Covid_19. Great points Ron! https://twitter.com/ronaldberkowsky/status/1249025118837194752 …,,#resource #rationing #aging #Ventilators #Covid_19,#resource #rationing #aging #Ventilators #Covid_19,1.25E+18,https://twitter.com/Shelia_Cotten/status/1249099819567575042
2020-04-11 22:30,DavidGotz,,0,3,5,Neutral,Check out this great project from ⁦ @CovidCommitment⁩ developed in part by ⁦ @UNC_VACLab PhD student Alex Rich from ⁦ @CHIP_UNC⁩. Check our your own neighborhood and make the commitment! #covid19 #datavizhttps://covidcommitment.org/,,#covid19 #datavizhttps,#covid19 #datavizhttps,1.25E+18,https://twitter.com/DavidGotz/status/1249101415059873795
2020-04-11 22:36,bcpsva,,0,1,2,Neutral,"COVID-19 | Media Release (Meal Pick-Up, Wednesday, April 15, 2020) - Please read the letter below as it contains important information for students and parents. http://edne.tw/n629360 pic.twitter.com/aVJDLkBJyl",,,,1.25E+18,https://twitter.com/bcpsva/status/1249102577515376640
2020-04-11 22:37,Truggy1,,0,0,0,Neutral,COVID-19: College Student From Hudson Valley Creates Ventilator Prototype https://dailyvoice.com/new-york/clarkstown/news/covid-19-college-student-from-hudson-valley-creates-ventilator-prototype/786234/#.XpJGfHuywBA.twitter …,,#,#,1.25E+18,https://twitter.com/Truggy1/status/1249104147468767232
2020-04-11 22:52,HuckSheila,,0,0,0,Neutral,COVID-19: College Student From Westchester Creates Makeshift Ventilator Prototype https://dailyvoice.com/new-york/scarsdale/news/covid-19-college-student-from-westchester-creates-makeshift-ventilator-prototype/786234/#.XpJGuVAXr-8.twitter …,,#,#,1.25E+18,https://twitter.com/HuckSheila/status/1249104388024684549
2020-04-11 23:00,Mesfinteklu,,0,0,0,Neutral,"Forgiving their student loan debt is the least a society can do for its heroes. ""Soldiers in other wars were never asked to pay thousands of dollars before being sent to battle."" #COVID19 #HealthWorkersWeek https://www.statnews.com/2020/04/09/forgive-student-loan-debt-tribute-clinicians-covid-19/ … via @statnews",,#COVID19 #HealthWorkersWeek,#COVID19 #HealthWorkersWeek,1.25E+18,https://twitter.com/Mesfinteklu/status/1249108103699869699
